LAMMPS Data File. atom_stye full by Mingda
8641 3 2 0.0000 56.4479 46.4539 12.2155
8642 3 2 0.0000 56.7426 46.4539 10.8291
8643 3 2 0.0000 56.7797 47.6696 10.1205
8644 3 2 0.0000 56.6316 47.6696 8.7109
8645 3 2 0.0000 56.4479 46.4539 8.0254
8646 3 2 0.0000 55.8714 46.4539 6.7306
8647 3 2 0.0000 55.4849 47.6696 6.1354
8648 3 2 0.0000 54.5365 47.6696 5.0821
8649 3 2 0.0000 53.9850 46.4539 4.6355
8650 3 2 0.0000 52.7576 46.4539 3.9268
8651 3 2 0.0000 52.0951 47.6696 3.6725
8652 3 2 0.0000 50.7087 47.6696 3.3779
8653 3 2 0.0000 50.0000 46.4539 3.3407
8654 3 2 0.0000 48.5904 46.4539 3.4889
8655 3 2 0.0000 47.9049 47.6696 3.6725
8656 3 2 0.0000 46.6101 47.6696 4.2490
8657 3 2 0.0000 46.0150 46.4539 4.6355
8658 3 2 0.0000 44.9617 46.4539 5.5839
8659 3 2 0.0000 44.5151 47.6696 6.1354
8660 3 2 0.0000 43.8064 47.6696 7.3629
8661 3 2 0.0000 43.5521 46.4539 8.0254
8662 3 2 0.0000 43.2574 46.4539 9.4118
8663 3 2 0.0000 43.2203 47.6696 10.1205
8664 3 2 0.0000 43.3684 47.6696 11.5300
8665 3 2 0.0000 43.5521 46.4539 12.2155
8666 3 2 0.0000 44.1286 46.4539 13.5103
8667 3 2 0.0000 44.5151 47.6696 14.1055
8668 3 2 0.0000 45.4635 47.6696 15.1588
8669 3 2 0.0000 46.0150 46.4539 15.6054
8670 3 2 0.0000 47.2424 46.4539 16.3141
8671 3 2 0.0000 47.9049 47.6696 16.5684
8672 3 2 0.0000 49.2913 47.6696 16.8631
8673 3 2 0.0000 50.0000 48.8854 16.9002
8674 3 2 0.0000 51.4096 48.8854 16.7520
8675 3 2 0.0000 52.0951 50.1011 16.5684
8676 3 2 0.0000 53.3899 50.1011 15.9919
8677 3 2 0.0000 53.9850 48.8854 15.6054
8678 3 2 0.0000 55.0383 48.8854 14.6570
8679 3 2 0.0000 55.4849 50.1011 14.1055
8680 3 2 0.0000 56.1936 50.1011 12.8780
8681 3 2 0.0000 56.4479 48.8854 12.2155
8682 3 2 0.0000 56.7426 48.8854 10.8291
8683 3 2 0.0000 56.7797 50.1011 10.1205
8684 3 2 0.0000 56.6316 50.1011 8.7109
8685 3 2 0.0000 56.4479 48.8854 8.0254
8686 3 2 0.0000 55.8714 48.8854 6.7306
8687 3 2 0.0000 55.4849 50.1011 6.1354
8688 3 2 0.0000 54.5365 50.1011 5.0821
8689 3 2 0.0000 53.9850 48.8854 4.6355
8690 3 2 0.0000 52.7576 48.8854 3.9268
8691 3 2 0.0000 52.0951 50.1011 3.6725
8692 3 2 0.0000 50.7087 50.1011 3.3779
8693 3 2 0.0000 50.0000 48.8854 3.3407
8694 3 2 0.0000 48.5904 48.8854 3.4889
8695 3 2 0.0000 47.9049 50.1011 3.6725
8696 3 2 0.0000 46.6101 50.1011 4.2490
8697 3 2 0.0000 46.0150 48.8854 4.6355
8698 3 2 0.0000 44.9617 48.8854 5.5839
8699 3 2 0.0000 44.5151 50.1011 6.1354
8700 3 2 0.0000 43.8064 50.1011 7.3629
8701 3 2 0.0000 43.5521 48.8854 8.0254
8702 3 2 0.0000 43.2574 48.8854 9.4118
8703 3 2 0.0000 43.2203 50.1011 10.1205
8704 3 2 0.0000 43.3684 50.1011 11.5300
8705 3 2 0.0000 43.5521 48.8854 12.2155
8706 3 2 0.0000 44.1286 48.8854 13.5103
8707 3 2 0.0000 44.5151 50.1011 14.1055
8708 3 2 0.0000 45.4635 50.1011 15.1588
8709 3 2 0.0000 46.0150 48.8854 15.6054
8710 3 2 0.0000 47.2424 48.8854 16.3141
8711 3 2 0.0000 47.9049 50.1011 16.5684
8712 3 2 0.0000 49.2913 50.1011 16.8631
8713 3 2 0.0000 50.0000 51.3169 16.9002
8714 3 2 0.0000 51.4096 51.3169 16.7520
8715 3 2 0.0000 52.0951 52.5326 16.5684
8716 3 2 0.0000 53.3899 52.5326 15.9919
8717 3 2 0.0000 53.9850 51.3169 15.6054
8718 3 2 0.0000 55.0383 51.3169 14.6570
8719 3 2 0.0000 55.4849 52.5326 14.1055
8720 3 2 0.0000 56.1936 52.5326 12.8780
8721 3 2 0.0000 56.4479 51.3169 12.2155
8722 3 2 0.0000 56.7426 51.3169 10.8291
8723 3 2 0.0000 56.7797 52.5326 10.1205
8724 3 2 0.0000 56.6316 52.5326 8.7109
8725 3 2 0.0000 56.4479 51.3169 8.0254
8726 3 2 0.0000 55.8714 51.3169 6.7306
8727 3 2 0.0000 55.4849 52.5326 6.1354
8728 3 2 0.0000 54.5365 52.5326 5.0821
8729 3 2 0.0000 53.9850 51.3169 4.6355
8730 3 2 0.0000 52.7576 51.3169 3.9268
8731 3 2 0.0000 52.0951 52.5326 3.6725
8732 3 2 0.0000 50.7087 52.5326 3.3779
8733 3 2 0.0000 50.0000 51.3169 3.3407
8734 3 2 0.0000 48.5904 51.3169 3.4889
8735 3 2 0.0000 47.9049 52.5326 3.6725
8736 3 2 0.0000 46.6101 52.5326 4.2490
8737 3 2 0.0000 46.0150 51.3169 4.6355
8738 3 2 0.0000 44.9617 51.3169 5.5839
8739 3 2 0.0000 44.5151 52.5326 6.1354
8740 3 2 0.0000 43.8064 52.5326 7.3629
8741 3 2 0.0000 43.5521 51.3169 8.0254
8742 3 2 0.0000 43.2574 51.3169 9.4118
8743 3 2 0.0000 43.2203 52.5326 10.1205
8744 3 2 0.0000 43.3684 52.5326 11.5300
8745 3 2 0.0000 43.5521 51.3169 12.2155
8746 3 2 0.0000 44.1286 51.3169 13.5103
8747 3 2 0.0000 44.5151 52.5326 14.1055
8748 3 2 0.0000 45.4635 52.5326 15.1588
8749 3 2 0.0000 46.0150 51.3169 15.6054
8750 3 2 0.0000 47.2424 51.3169 16.3141
8751 3 2 0.0000 47.9049 52.5326 16.5684
8752 3 2 0.0000 49.2913 52.5326 16.8631
8753 3 2 0.0000 50.0000 53.7484 16.9002
8754 3 2 0.0000 51.4096 53.7484 16.7520
8755 3 2 0.0000 52.0951 54.9641 16.5684
8756 3 2 0.0000 53.3899 54.9641 15.9919
8757 3 2 0.0000 53.9850 53.7484 15.6054
8758 3 2 0.0000 55.0383 53.7484 14.6570
8759 3 2 0.0000 55.4849 54.9641 14.1055
8760 3 2 0.0000 56.1936 54.9641 12.8780
8761 3 2 0.0000 56.4479 53.7484 12.2155
8762 3 2 0.0000 56.7426 53.7484 10.8291
8763 3 2 0.0000 56.7797 54.9641 10.1205
8764 3 2 0.0000 56.6316 54.9641 8.7109
8765 3 2 0.0000 56.4479 53.7484 8.0254
8766 3 2 0.0000 55.8714 53.7484 6.7306
8767 3 2 0.0000 55.4849 54.9641 6.1354
8768 3 2 0.0000 54.5365 54.9641 5.0821
8769 3 2 0.0000 53.9850 53.7484 4.6355
8770 3 2 0.0000 52.7576 53.7484 3.9268
8771 3 2 0.0000 52.0951 54.9641 3.6725
8772 3 2 0.0000 50.7087 54.9641 3.3779
8773 3 2 0.0000 50.0000 53.7484 3.3407
8774 3 2 0.0000 48.5904 53.7484 3.4889
8775 3 2 0.0000 47.9049 54.9641 3.6725
8776 3 2 0.0000 46.6101 54.9641 4.2490
8777 3 2 0.0000 46.0150 53.7484 4.6355
8778 3 2 0.0000 44.9617 53.7484 5.5839
8779 3 2 0.0000 44.5151 54.9641 6.1354
8780 3 2 0.0000 43.8064 54.9641 7.3629
8781 3 2 0.0000 43.5521 53.7484 8.0254
8782 3 2 0.0000 43.2574 53.7484 9.4118
8783 3 2 0.0000 43.2203 54.9641 10.1205
8784 3 2 0.0000 43.3684 54.9641 11.5300
8785 3 2 0.0000 43.5521 53.7484 12.2155
8786 3 2 0.0000 44.1286 53.7484 13.5103
8787 3 2 0.0000 44.5151 54.9641 14.1055
8788 3 2 0.0000 45.4635 54.9641 15.1588
8789 3 2 0.0000 46.0150 53.7484 15.6054
8790 3 2 0.0000 47.2424 53.7484 16.3141
8791 3 2 0.0000 47.9049 54.9641 16.5684
8792 3 2 0.0000 49.2913 54.9641 16.8631
8793 3 2 0.0000 50.0000 56.1798 16.9002
8794 3 2 0.0000 51.4096 56.1798 16.7520
8795 3 2 0.0000 52.0951 57.3956 16.5684
8796 3 2 0.0000 53.3899 57.3956 15.9919
8797 3 2 0.0000 53.9850 56.1798 15.6054
8798 3 2 0.0000 55.0383 56.1798 14.6570
8799 3 2 0.0000 55.4849 57.3956 14.1055
8800 3 2 0.0000 56.1936 57.3956 12.8780
8801 3 2 0.0000 56.4479 56.1798 12.2155
8802 3 2 0.0000 56.7426 56.1798 10.8291
8803 3 2 0.0000 56.7797 57.3956 10.1205
8804 3 2 0.0000 56.6316 57.3956 8.7109
8805 3 2 0.0000 56.4479 56.1798 8.0254
8806 3 2 0.0000 55.8714 56.1798 6.7306
8807 3 2 0.0000 55.4849 57.3956 6.1354
8808 3 2 0.0000 54.5365 57.3956 5.0821
8809 3 2 0.0000 53.9850 56.1798 4.6355
8810 3 2 0.0000 52.7576 56.1798 3.9268
8811 3 2 0.0000 52.0951 57.3956 3.6725
8812 3 2 0.0000 50.7087 57.3956 3.3779
8813 3 2 0.0000 50.0000 56.1798 3.3407
8814 3 2 0.0000 48.5904 56.1798 3.4889
8815 3 2 0.0000 47.9049 57.3956 3.6725
8816 3 2 0.0000 46.6101 57.3956 4.2490
8817 3 2 0.0000 46.0150 56.1798 4.6355
8818 3 2 0.0000 44.9617 56.1798 5.5839
8819 3 2 0.0000 44.5151 57.3956 6.1354
8820 3 2 0.0000 43.8064 57.3956 7.3629
8821 3 2 0.0000 43.5521 56.1798 8.0254
8822 3 2 0.0000 43.2574 56.1798 9.4118
8823 3 2 0.0000 43.2203 57.3956 10.1205
8824 3 2 0.0000 43.3684 57.3956 11.5300
8825 3 2 0.0000 43.5521 56.1798 12.2155
8826 3 2 0.0000 44.1286 56.1798 13.5103
8827 3 2 0.0000 44.5151 57.3956 14.1055
8828 3 2 0.0000 45.4635 57.3956 15.1588
8829 3 2 0.0000 46.0150 56.1798 15.6054
8830 3 2 0.0000 47.2424 56.1798 16.3141
8831 3 2 0.0000 47.9049 57.3956 16.5684
8832 3 2 0.0000 49.2913 57.3956 16.8631
8833 3 2 0.0000 50.0000 58.6113 16.9002
8834 3 2 0.0000 51.4096 58.6113 16.7520
8835 3 2 0.0000 52.0951 59.8271 16.5684
8836 3 2 0.0000 53.3899 59.8271 15.9919
8837 3 2 0.0000 53.9850 58.6113 15.6054
8838 3 2 0.0000 55.0383 58.6113 14.6570
8839 3 2 0.0000 55.4849 59.8271 14.1055
8840 3 2 0.0000 56.1936 59.8271 12.8780
8841 3 2 0.0000 56.4479 58.6113 12.2155
8842 3 2 0.0000 56.7426 58.6113 10.8291
8843 3 2 0.0000 56.7797 59.8271 10.1205
8844 3 2 0.0000 56.6316 59.8271 8.7109
8845 3 2 0.0000 56.4479 58.6113 8.0254
8846 3 2 0.0000 55.8714 58.6113 6.7306
8847 3 2 0.0000 55.4849 59.8271 6.1354
8848 3 2 0.0000 54.5365 59.8271 5.0821
8849 3 2 0.0000 53.9850 58.6113 4.6355
8850 3 2 0.0000 52.7576 58.6113 3.9268
8851 3 2 0.0000 52.0951 59.8271 3.6725
8852 3 2 0.0000 50.7087 59.8271 3.3779
8853 3 2 0.0000 50.0000 58.6113 3.3407
8854 3 2 0.0000 48.5904 58.6113 3.4889
8855 3 2 0.0000 47.9049 59.8271 3.6725
8856 3 2 0.0000 46.6101 59.8271 4.2490
8857 3 2 0.0000 46.0150 58.6113 4.6355
8858 3 2 0.0000 44.9617 58.6113 5.5839
8859 3 2 0.0000 44.5151 59.8271 6.1354
8860 3 2 0.0000 43.8064 59.8271 7.3629
8861 3 2 0.0000 43.5521 58.6113 8.0254
8862 3 2 0.0000 43.2574 58.6113 9.4118
8863 3 2 0.0000 43.2203 59.8271 10.1205
8864 3 2 0.0000 43.3684 59.8271 11.5300
8865 3 2 0.0000 43.5521 58.6113 12.2155
8866 3 2 0.0000 44.1286 58.6113 13.5103
8867 3 2 0.0000 44.5151 59.8271 14.1055
8868 3 2 0.0000 45.4635 59.8271 15.1588
8869 3 2 0.0000 46.0150 58.6113 15.6054
8870 3 2 0.0000 47.2424 58.6113 16.3141
8871 3 2 0.0000 47.9049 59.8271 16.5684
8872 3 2 0.0000 49.2913 59.8271 16.8631
8873 3 2 0.0000 50.0000 61.0428 16.9002
8874 3 2 0.0000 51.4096 61.0428 16.7520
8875 3 2 0.0000 52.0951 62.2586 16.5684
8876 3 2 0.0000 53.3899 62.2586 15.9919
8877 3 2 0.0000 53.9850 61.0428 15.6054
8878 3 2 0.0000 55.0383 61.0428 14.6570
8879 3 2 0.0000 55.4849 62.2586 14.1055
8880 3 2 0.0000 56.1936 62.2586 12.8780
8881 3 2 0.0000 56.4479 61.0428 12.2155
8882 3 2 0.0000 56.7426 61.0428 10.8291
8883 3 2 0.0000 56.7797 62.2586 10.1205
8884 3 2 0.0000 56.6316 62.2586 8.7109
8885 3 2 0.0000 56.4479 61.0428 8.0254
8886 3 2 0.0000 55.8714 61.0428 6.7306
8887 3 2 0.0000 55.4849 62.2586 6.1354
8888 3 2 0.0000 54.5365 62.2586 5.0821
8889 3 2 0.0000 53.9850 61.0428 4.6355
8890 3 2 0.0000 52.7576 61.0428 3.9268
8891 3 2 0.0000 52.0951 62.2586 3.6725
8892 3 2 0.0000 50.7087 62.2586 3.3779
8893 3 2 0.0000 50.0000 61.0428 3.3407
8894 3 2 0.0000 48.5904 61.0428 3.4889
8895 3 2 0.0000 47.9049 62.2586 3.6725
8896 3 2 0.0000 46.6101 62.2586 4.2490
8897 3 2 0.0000 46.0150 61.0428 4.6355
8898 3 2 0.0000 44.9617 61.0428 5.5839
8899 3 2 0.0000 44.5151 62.2586 6.1354
8900 3 2 0.0000 43.8064 62.2586 7.3629
8901 3 2 0.0000 43.5521 61.0428 8.0254
8902 3 2 0.0000 43.2574 61.0428 9.4118
8903 3 2 0.0000 43.2203 62.2586 10.1205
8904 3 2 0.0000 43.3684 62.2586 11.5300
8905 3 2 0.0000 43.5521 61.0428 12.2155
8906 3 2 0.0000 44.1286 61.0428 13.5103
8907 3 2 0.0000 44.5151 62.2586 14.1055
8908 3 2 0.0000 45.4635 62.2586 15.1588
8909 3 2 0.0000 46.0150 61.0428 15.6054
8910 3 2 0.0000 47.2424 61.0428 16.3141
8911 3 2 0.0000 47.9049 62.2586 16.5684
8912 3 2 0.0000 49.2913 62.2586 16.8631
8913 3 2 0.0000 50.0000 63.4743 16.9002
8914 3 2 0.0000 51.4096 63.4743 16.7520
8915 3 2 0.0000 52.0951 64.6901 16.5684
8916 3 2 0.0000 53.3899 64.6901 15.9919
8917 3 2 0.0000 53.9850 63.4743 15.6054
8918 3 2 0.0000 55.0383 63.4743 14.6570
8919 3 2 0.0000 55.4849 64.6901 14.1055
8920 3 2 0.0000 56.1936 64.6901 12.8780
8921 3 2 0.0000 56.4479 63.4743 12.2155
8922 3 2 0.0000 56.7426 63.4743 10.8291
8923 3 2 0.0000 56.7797 64.6901 10.1205
8924 3 2 0.0000 56.6316 64.6901 8.7109
8925 3 2 0.0000 56.4479 63.4743 8.0254
8926 3 2 0.0000 55.8714 63.4743 6.7306
8927 3 2 0.0000 55.4849 64.6901 6.1354
8928 3 2 0.0000 54.5365 64.6901 5.0821
8929 3 2 0.0000 53.9850 63.4743 4.6355
8930 3 2 0.0000 52.7576 63.4743 3.9268
8931 3 2 0.0000 52.0951 64.6901 3.6725
8932 3 2 0.0000 50.7087 64.6901 3.3779
8933 3 2 0.0000 50.0000 63.4743 3.3407
8934 3 2 0.0000 48.5904 63.4743 3.4889
8935 3 2 0.0000 47.9049 64.6901 3.6725
8936 3 2 0.0000 46.6101 64.6901 4.2490
8937 3 2 0.0000 46.0150 63.4743 4.6355
8938 3 2 0.0000 44.9617 63.4743 5.5839
8939 3 2 0.0000 44.5151 64.6901 6.1354
8940 3 2 0.0000 43.8064 64.6901 7.3629
8941 3 2 0.0000 43.5521 63.4743 8.0254
8942 3 2 0.0000 43.2574 63.4743 9.4118
8943 3 2 0.0000 43.2203 64.6901 10.1205
8944 3 2 0.0000 43.3684 64.6901 11.5300
8945 3 2 0.0000 43.5521 63.4743 12.2155
8946 3 2 0.0000 44.1286 63.4743 13.5103
8947 3 2 0.0000 44.5151 64.6901 14.1055
8948 3 2 0.0000 45.4635 64.6901 15.1588
8949 3 2 0.0000 46.0150 63.4743 15.6054
8950 3 2 0.0000 47.2424 63.4743 16.3141
8951 3 2 0.0000 47.9049 64.6901 16.5684
8952 3 2 0.0000 49.2913 64.6901 16.8631
8953 3 2 0.0000 50.0000 65.9058 16.9002
8954 3 2 0.0000 51.4096 65.9058 16.7520
8955 3 2 0.0000 52.0951 67.1215 16.5684
8956 3 2 0.0000 53.3899 67.1215 15.9919
8957 3 2 0.0000 53.9850 65.9058 15.6054
8958 3 2 0.0000 55.0383 65.9058 14.6570
8959 3 2 0.0000 55.4849 67.1215 14.1055
8960 3 2 0.0000 56.1936 67.1215 12.8780
8961 3 2 0.0000 56.4479 65.9058 12.2155
8962 3 2 0.0000 56.7426 65.9058 10.8291
8963 3 2 0.0000 56.7797 67.1215 10.1205
8964 3 2 0.0000 56.6316 67.1215 8.7109
8965 3 2 0.0000 56.4479 65.9058 8.0254
8966 3 2 0.0000 55.8714 65.9058 6.7306
8967 3 2 0.0000 55.4849 67.1215 6.1354
8968 3 2 0.0000 54.5365 67.1215 5.0821
8969 3 2 0.0000 53.9850 65.9058 4.6355
8970 3 2 0.0000 52.7576 65.9058 3.9268
8971 3 2 0.0000 52.0951 67.1215 3.6725
8972 3 2 0.0000 50.7087 67.1215 3.3779
8973 3 2 0.0000 50.0000 65.9058 3.3407
8974 3 2 0.0000 48.5904 65.9058 3.4889
8975 3 2 0.0000 47.9049 67.1215 3.6725
8976 3 2 0.0000 46.6101 67.1215 4.2490
8977 3 2 0.0000 46.0150 65.9058 4.6355
8978 3 2 0.0000 44.9617 65.9058 5.5839
8979 3 2 0.0000 44.5151 67.1215 6.1354
8980 3 2 0.0000 43.8064 67.1215 7.3629
8981 3 2 0.0000 43.5521 65.9058 8.0254
8982 3 2 0.0000 43.2574 65.9058 9.4118
8983 3 2 0.0000 43.2203 67.1215 10.1205
8984 3 2 0.0000 43.3684 67.1215 11.5300
8985 3 2 0.0000 43.5521 65.9058 12.2155
8986 3 2 0.0000 44.1286 65.9058 13.5103
8987 3 2 0.0000 44.5151 67.1215 14.1055
8988 3 2 0.0000 45.4635 67.1215 15.1588
8989 3 2 0.0000 46.0150 65.9058 15.6054
8990 3 2 0.0000 47.2424 65.9058 16.3141
8991 3 2 0.0000 47.9049 67.1215 16.5684
8992 3 2 0.0000 49.2913 67.1215 16.8631
8993 3 2 0.0000 50.0000 68.3373 16.9002
8994 3 2 0.0000 51.4096 68.3373 16.7520
8995 3 2 0.0000 52.0951 69.5530 16.5684
8996 3 2 0.0000 53.3899 69.5530 15.9919
8997 3 2 0.0000 53.9850 68.3373 15.6054
8998 3 2 0.0000 55.0383 68.3373 14.6570
8999 3 2 0.0000 55.4849 69.5530 14.1055
9000 3 2 0.0000 56.1936 69.5530 12.8780
9001 3 2 0.0000 56.4479 68.3373 12.2155
9002 3 2 0.0000 56.7426 68.3373 10.8291
9003 3 2 0.0000 56.7797 69.5530 10.1205
9004 3 2 0.0000 56.6316 69.5530 8.7109
9005 3 2 0.0000 56.4479 68.3373 8.0254
9006 3 2 0.0000 55.8714 68.3373 6.7306
9007 3 2 0.0000 55.4849 69.5530 6.1354
9008 3 2 0.0000 54.5365 69.5530 5.0821
9009 3 2 0.0000 53.9850 68.3373 4.6355
9010 3 2 0.0000 52.7576 68.3373 3.9268
9011 3 2 0.0000 52.0951 69.5530 3.6725
9012 3 2 0.0000 50.7087 69.5530 3.3779
9013 3 2 0.0000 50.0000 68.3373 3.3407
9014 3 2 0.0000 48.5904 68.3373 3.4889
9015 3 2 0.0000 47.9049 69.5530 3.6725
9016 3 2 0.0000 46.6101 69.5530 4.2490
9017 3 2 0.0000 46.0150 68.3373 4.6355
9018 3 2 0.0000 44.9617 68.3373 5.5839
9019 3 2 0.0000 44.5151 69.5530 6.1354
9020 3 2 0.0000 43.8064 69.5530 7.3629
9021 3 2 0.0000 43.5521 68.3373 8.0254
9022 3 2 0.0000 43.2574 68.3373 9.4118
9023 3 2 0.0000 43.2203 69.5530 10.1205
9024 3 2 0.0000 43.3684 69.5530 11.5300
9025 3 2 0.0000 43.5521 68.3373 12.2155
9026 3 2 0.0000 44.1286 68.3373 13.5103
9027 3 2 0.0000 44.5151 69.5530 14.1055
9028 3 2 0.0000 45.4635 69.5530 15.1588
9029 3 2 0.0000 46.0150 68.3373 15.6054
9030 3 2 0.0000 47.2424 68.3373 16.3141
9031 3 2 0.0000 47.9049 69.5530 16.5684
9032 3 2 0.0000 49.2913 69.5530 16.8631
9033 3 2 0.0000 50.0000 70.7688 16.9002
9034 3 2 0.0000 51.4096 70.7688 16.7520
9035 3 2 0.0000 52.0951 71.9845 16.5684
9036 3 2 0.0000 53.3899 71.9845 15.9919
9037 3 2 0.0000 53.9850 70.7688 15.6054
9038 3 2 0.0000 55.0383 70.7688 14.6570
9039 3 2 0.0000 55.4849 71.9845 14.1055
9040 3 2 0.0000 56.1936 71.9845 12.8780
9041 3 2 0.0000 56.4479 70.7688 12.2155
9042 3 2 0.0000 56.7426 70.7688 10.8291
9043 3 2 0.0000 56.7797 71.9845 10.1205
9044 3 2 0.0000 56.6316 71.9845 8.7109
9045 3 2 0.0000 56.4479 70.7688 8.0254
9046 3 2 0.0000 55.8714 70.7688 6.7306
9047 3 2 0.0000 55.4849 71.9845 6.1354
9048 3 2 0.0000 54.5365 71.9845 5.0821
9049 3 2 0.0000 53.9850 70.7688 4.6355
9050 3 2 0.0000 52.7576 70.7688 3.9268
9051 3 2 0.0000 52.0951 71.9845 3.6725
9052 3 2 0.0000 50.7087 71.9845 3.3779
9053 3 2 0.0000 50.0000 70.7688 3.3407
9054 3 2 0.0000 48.5904 70.7688 3.4889
9055 3 2 0.0000 47.9049 71.9845 3.6725
9056 3 2 0.0000 46.6101 71.9845 4.2490
9057 3 2 0.0000 46.0150 70.7688 4.6355
9058 3 2 0.0000 44.9617 70.7688 5.5839
9059 3 2 0.0000 44.5151 71.9845 6.1354
9060 3 2 0.0000 43.8064 71.9845 7.3629
9061 3 2 0.0000 43.5521 70.7688 8.0254
9062 3 2 0.0000 43.2574 70.7688 9.4118
9063 3 2 0.0000 43.2203 71.9845 10.1205
9064 3 2 0.0000 43.3684 71.9845 11.5300
9065 3 2 0.0000 43.5521 70.7688 12.2155
9066 3 2 0.0000 44.1286 70.7688 13.5103
9067 3 2 0.0000 44.5151 71.9845 14.1055
9068 3 2 0.0000 45.4635 71.9845 15.1588
9069 3 2 0.0000 46.0150 70.7688 15.6054
9070 3 2 0.0000 47.2424 70.7688 16.3141
9071 3 2 0.0000 47.9049 71.9845 16.5684
9072 3 2 0.0000 49.2913 71.9845 16.8631
9073 3 2 0.0000 50.0000 73.2003 16.9002
9074 3 2 0.0000 51.4096 73.2003 16.7520
9075 3 2 0.0000 52.0951 74.4160 16.5684
9076 3 2 0.0000 53.3899 74.4160 15.9919
9077 3 2 0.0000 53.9850 73.2003 15.6054
9078 3 2 0.0000 55.0383 73.2003 14.6570
9079 3 2 0.0000 55.4849 74.4160 14.1055
9080 3 2 0.0000 56.1936 74.4160 12.8780
9081 3 2 0.0000 56.4479 73.2003 12.2155
9082 3 2 0.0000 56.7426 73.2003 10.8291
9083 3 2 0.0000 56.7797 74.4160 10.1205
9084 3 2 0.0000 56.6316 74.4160 8.7109
9085 3 2 0.0000 56.4479 73.2003 8.0254
9086 3 2 0.0000 55.8714 73.2003 6.7306
9087 3 2 0.0000 55.4849 74.4160 6.1354
9088 3 2 0.0000 54.5365 74.4160 5.0821
9089 3 2 0.0000 53.9850 73.2003 4.6355
9090 3 2 0.0000 52.7576 73.2003 3.9268
9091 3 2 0.0000 52.0951 74.4160 3.6725
9092 3 2 0.0000 50.7087 74.4160 3.3779
9093 3 2 0.0000 50.0000 73.2003 3.3407
9094 3 2 0.0000 48.5904 73.2003 3.4889
9095 3 2 0.0000 47.9049 74.4160 3.6725
9096 3 2 0.0000 46.6101 74.4160 4.2490
9097 3 2 0.0000 46.0150 73.2003 4.6355
9098 3 2 0.0000 44.9617 73.2003 5.5839
9099 3 2 0.0000 44.5151 74.4160 6.1354
9100 3 2 0.0000 43.8064 74.4160 7.3629
9101 3 2 0.0000 43.5521 73.2003 8.0254
9102 3 2 0.0000 43.2574 73.2003 9.4118
9103 3 2 0.0000 43.2203 74.4160 10.1205
9104 3 2 0.0000 43.3684 74.4160 11.5300
9105 3 2 0.0000 43.5521 73.2003 12.2155
9106 3 2 0.0000 44.1286 73.2003 13.5103
9107 3 2 0.0000 44.5151 74.4160 14.1055
9108 3 2 0.0000 45.4635 74.4160 15.1588
9109 3 2 0.0000 46.0150 73.2003 15.6054
9110 3 2 0.0000 47.2424 73.2003 16.3141
9111 3 2 0.0000 47.9049 74.4160 16.5684
9112 3 2 0.0000 49.2913 74.4160 16.8631
9113 3 2 0.0000 50.0000 75.6317 16.9002
9114 3 2 0.0000 51.4096 75.6317 16.7520
9115 3 2 0.0000 52.0951 76.8475 16.5684
9116 3 2 0.0000 53.3899 76.8475 15.9919
9117 3 2 0.0000 53.9850 75.6317 15.6054
9118 3 2 0.0000 55.0383 75.6317 14.6570
9119 3 2 0.0000 55.4849 76.8475 14.1055
9120 3 2 0.0000 56.1936 76.8475 12.8780
9121 3 2 0.0000 56.4479 75.6317 12.2155
9122 3 2 0.0000 56.7426 75.6317 10.8291
9123 3 2 0.0000 56.7797 76.8475 10.1205
9124 3 2 0.0000 56.6316 76.8475 8.7109
9125 3 2 0.0000 56.4479 75.6317 8.0254
9126 3 2 0.0000 55.8714 75.6317 6.7306
9127 3 2 0.0000 55.4849 76.8475 6.1354
9128 3 2 0.0000 54.5365 76.8475 5.0821
9129 3 2 0.0000 53.9850 75.6317 4.6355
9130 3 2 0.0000 52.7576 75.6317 3.9268
9131 3 2 0.0000 52.0951 76.8475 3.6725
9132 3 2 0.0000 50.7087 76.8475 3.3779
9133 3 2 0.0000 50.0000 75.6317 3.3407
9134 3 2 0.0000 48.5904 75.6317 3.4889
9135 3 2 0.0000 47.9049 76.8475 3.6725
9136 3 2 0.0000 46.6101 76.8475 4.2490
9137 3 2 0.0000 46.0150 75.6317 4.6355
9138 3 2 0.0000 44.9617 75.6317 5.5839
9139 3 2 0.0000 44.5151 76.8475 6.1354
9140 3 2 0.0000 43.8064 76.8475 7.3629
9141 3 2 0.0000 43.5521 75.6317 8.0254
9142 3 2 0.0000 43.2574 75.6317 9.4118
9143 3 2 0.0000 43.2203 76.8475 10.1205
9144 3 2 0.0000 43.3684 76.8475 11.5300
9145 3 2 0.0000 43.5521 75.6317 12.2155
9146 3 2 0.0000 44.1286 75.6317 13.5103
9147 3 2 0.0000 44.5151 76.8475 14.1055
9148 3 2 0.0000 45.4635 76.8475 15.1588
9149 3 2 0.0000 46.0150 75.6317 15.6054
9150 3 2 0.0000 47.2424 75.6317 16.3141
9151 3 2 0.0000 47.9049 76.8475 16.5684
9152 3 2 0.0000 49.2913 76.8475 16.8631
9153 3 2 0.0000 50.0000 78.0632 16.9002
9154 3 2 0.0000 51.4096 78.0632 16.7520
9155 3 2 0.0000 52.0951 79.2790 16.5684
9156 3 2 0.0000 53.3899 79.2790 15.9919
9157 3 2 0.0000 53.9850 78.0632 15.6054
